"","id","gender","age_4","education","work_experience_4","ethnicity","VR_total","LN_total","MX_total","R3D_total","g_total","H_self","E_self","X_self","A_self","C_self","O_self","H_observer","E_observer","X_observer","A_observer","C_observer","O_observer","g_H_observer","g_E_observer","g_X_observer","g_A_observer","g_C_observer","g_O_observer","p_H_observer","p_E_observer","p_X_observer","p_A_observer","p_C_observer","p_O_observer"
"525","62f79ff5175d45db6dad1c5b",1,44,2,25.3,1,12,4,1,0,17,3.6875,3.4375,3,2.5,3.25,4.375,2.98125,2.759375,3.325,2.990625,3.125,3.109375,3.01875,2.825,3.45,3.45625,3.5875,3.00625,3.49375,3.1,3.40625,2.69375,2.70625,3.3375
"526","62fba37f3560a85b4eb94aac",1,45.3,3,28.6,1,12,2,0,0,14,3.875,3.3125,4.375,4.3125,4.6875,4.4375,3.11875,2.8990625,2.91875,3.065625,3.175,2.865625,3.3875,3.06875,3.00625,3.375,3.0375,2.96875,3.15625,2.8375,2.73125,2.45625,3.50625,2.59375
"527","62fe7fcc250311d93a7d6268",1,61,2,36,1,4,0,2,1,7,3.75,2.75,3.75,3.9375,3.8125,3.4375,2.63020833333333,2.58645833333333,3.21145833333333,3.1125,3.15416666666667,2.878125,2.90625,2.68125,3.1125,2.9125,3.14375,2.925,2.25833333333333,2.25,3.325,3.70833333333333,3.025,2.675
"528","62ffd71667a933f2d8bb4ab0",1,23,4,4,1,11,3,2,1,17,2.9375,2.4375,3.5,2.875,4.25,2.6875,2.640625,2.64375,3.13125,2.803125,3.578125,3.025,3.075,2.8125,2.96875,2.83125,3.46875,2.98125,2.5125,2.5,2.95625,3.2375,3.91875,3.19375
"529","6304d96fa9bd6e269ae89297",2,43,4,21.1,1,13,3,3,2,21,2.8125,4.1875,1.25,1.6875,4,3.8125,3.65208333333333,3.48333333333333,2.78541666666667,3.4125,3.275,4.25416666666667,3.3875,3.475,3,3.6625,3.7125,4.0125,4.675,3.4,2.475,3.475,2.975,4.55
"530","630ae85d349d91251756e24f",1,23,4,0.3,1,10,4,4,0,18,3.125,3.5,2.3125,2.8125,4.25,3,3.009375,3.08125,2.484375,3.2375,3.425,3.01125,3.00625,2.8,2.69375,3.05,3.35,2.9625,3.0625,3.1625,2.325,3.5875,3.8,3.2075
"531","6310ceffa120ca2c1fbe1d92",2,43.5,3,25.3,1,12,2,0,2,16,3.9375,3.25,3.125,3.125,3.8125,4.5625,3.2125,3.084375,3.021875,2.971875,3.428125,3.359375,3.11875,2.975,3.36875,2.60625,3.1875,3.225,3.1125,2.875,2.3,3.65,4.1375,3.55625
"532","6314453e0a22cc4e1e66ca08",1,36,4,20.8,1,12,3,1,0,16,4.3125,2.25,3.1875,4.125,3.6875,4.625,2.784375,2.575,3.021875,3.1875,3.496875,3.1,3.075,2.625,2.81875,3.175,3.39375,2.9,2.5875,2.8,3.0875,3.3125,3.6375,3.63125
"533","6314686dea012501d8934177",1,33,5,10,1,15,2,3,1,21,3.625,3.3125,3.1875,2.125,4.3125,4.4375,2.969375,2.740625,3.05,2.7875,3.625,3.221875,3.00625,2.8375,2.49375,2.76875,3.4125,3.01875,3.3,2.9125,3.525,3.15,3.7875,3.61875
"534","6314c1e76c3f71e2127f1976",1,41.9,2,15.2,1,6,1,0,0,7,4,3.25,2.6875,4.125,3.3125,1.875,2.678125,2.55625,2.771875,3.31875,2.615625,3.13125,2.675,2.5625,2.75,2.95,2.29375,3.14375,2.3625,2.58125,2.93125,3.94375,2.7125,2.8375
"535","6314e875f7c98f1d344b2e3f",1,31.9,4,3.5,1,9,0,0,0,9,2.875,2.9375,2.875,2.0625,3.3125,4.1875,3.05625,3.18541666666667,2.99166666666667,2.71875,3.11041666666667,3.21041666666667,3.2,2.9,3.4375,3,3.35,3.4125,2.575,3.325,2.525,2.375,2.9,2.9
"536","631636ea6359694a5ae0be31",1,26.1,3,8.3,1,13,2,1,0,16,2.75,2.83333333333333,2.375,2.6875,3.4375,3.125,2.74375,2.765625,3.365625,2.759375,3.709375,3.084375,2.8375,2.70625,3.1875,2.625,3.61875,2.9875,2.975,2.86875,3.46875,2.93125,3.93125,3.26875
"537","631685f7d6d6fcb196e87f0a",1,57,5,30.1,1,14,2,0,3,19,3.625,3,3.8125,2.8125,4.6875,3.9375,3.021875,2.815625,3.05,3.13125,3.7125,3.059375,3.225,3,3.025,3.3,3.5,3,3.175,2.74375,3.075,3.2,4.0875,3.08125
"538","631852710b123742dcc28cb8",2,48,3,33,6,6,0,1,0,7,3.4375,4.6875,4.0625,3.875,4.4375,4.6875,3.21875,3.13125,3.66875,3.4625,3.46875,3.3509375,3.31875,3.225,3.43125,3.35625,3,3.1375,3.2625,2.88125,3.6,3.38125,3.975,3.49375
"539","6318ed962c89e72710559631",1,31.9,4,8.8,8,14,3,3,3,23,3.5,2.4375,3.3125,2.875,3.8125,3.5,3.171875,2.740625,2.771875,2.615625,3.284375,3.109375,3.0125,2.71875,2.8875,2.55625,3.34375,2.9875,4.06875,2.6375,2.58125,2.725,3.53125,3.13125
"540","6318ede447b67917e308d47a",1,20.7,4,12.9,1,5,0,2,0,7,3.75,3.0625,3.6875,4.1875,4.375,3.3125,3.05,2.6875,3.0375,3.375,3.50625,3.184375,3.18125,2.9,3.09375,3.28125,3.30625,2.89375,3.53125,2.65,2.7875,3.8375,4.00625,3.7125
"541","631b7e747ad94015bc372ca4",2,30.6,2,10.5,1,6,2,1,0,9,3.5625,4,2.6875,2.75,3.9375,3.5,3.421875,3.440625,3.071875,3.075,3.36875,3.371875,3.025,2.975,2.6375,2.8625,3.28125,3.1375,4.05,3.89375,3.56875,3.64375,3.38125,3.84375
"542","631bf371cafbcf75cee93374",1,24,3,6,6,8,0,2,0,10,3.1875,3,2.6875,3.6875,3.8125,3.9375,3.08125,2.84375,2.953125,2.609375,3.046875,2.978125,3.00625,2.83125,2.74375,3.00625,3.23125,2.96875,3.66875,3.475,3.2375,2.31875,2.95,2.85
"543","631f3abc8826b6e7e8982648",2,35.6,4,20.4,1,13,2,3,0,18,1.875,4.5,3.6875,1.6875,4.75,3.4375,3.18125,3.43541666666667,3.49479166666667,3.37604166666667,3.32916666666667,3.61875,3.15,3.1375,3.1625,3.2125,3.3625,3.4,3.34375,3.79375,3.69375,4.10625,3.28125,4.05625
"544","631f626c1a2be3cc3d2069d8",2,34.4,3,20.1,2,6,0,1,0,7,3.0625,4.0625,4.5,3.1875,3.875,4.75,3.08854166666667,3.04166666666667,3.25,2.93229166666667,3.18020833333333,3.29270833333333,3.15833333333333,3.14166666666667,3.3,3.05,3.51666666666667,3.125,3.3125,2.49375,3.16875,2.81875,2.7875,3.2125
"545","631fc3e54c3c0515402fdd17",1,18.5,1,0,1,12,4,1,2,19,3.75,3.375,2.75,3.5,3.75,3.75,2.98125,3.103125,2.8875,2.678125,2.5,3.521875,3.08125,2.7625,2.85625,2.4375,2.84375,3.275,2.55625,3.44375,3.175,3.475,2.1875,3.81875
"546","6320a1395b4e05325c746101",1,22,2,7.5,1,3,0,1,1,5,2.6875,3.125,3.0625,3.3125,3.4375,2.875,2.94375,3.0125,2.984375,3.0125,2.94375,3.146875,3.08125,3.1125,3.2125,3.1375,2.975,2.9875,2.65,2.75,2.55625,3.2375,2.98125,3.28125
"547","632349c7a311d9aa8d2f9a9b",1,44,4,30,1,6,1,2,1,10,3.875,3.0625,3.125,3.5625,3.625,3.4375,2.94166666666667,2.80416666666667,2.725,3.22916666666667,3.17708333333333,3.31041666666667,3.0875,2.75,2.7625,3.4,3.55,3.3875,3,2.35,2.825,3.85,3.125,3.475
"548","63235c5bf70d8e4f79b205cd",1,25.8,6,8.6,4,11,0,1,0,12,3.5,3.8125,3.375,3.4375,4.4375,4.375,3.42083333333333,3.25,3.171875,3.63333333333333,3.36666666666667,3.53541666666667,3.425,3.325,3.21875,3.38125,3.06875,3.3125,3.65,3.05,2.775,3.7,3.7375,3.675
"549","632bf0c833cf500d10aeb279",1,22,3,3.5,1,13,4,2,0,19,3.0625,3.5625,2,2,4.125,1.4375,3.171875,3.34375,2.371875,2.88125,3.0875,3.0625,3.1125,3.18125,2.55,3.05625,3.36875,3,2.66875,3.20625,2.1625,2.875,2.8625,3.19375
"550","632bf6af55bff8f5431bc09a",1,24.9,5,0,2,11,0,0,0,11,1.9375,3.625,3.125,1.4375,3.9375,4.0625,3.109375,3.1875,2.903125,3.05625,3.096875,3.459375,3.18125,3.3625,3.18125,3.2,3.2125,3.16875,2.8625,3.1875,2.54375,2.88125,2.625,3.7625
"551","632e9aa62793c18a857aece4",1,40.9,3,25.4,1,7,1,2,0,10,4.625,2.5,3.1875,3.9375,4.0625,4.25,3.09375,2.559375,3.29375,3.36875,3.16875,3.321875,3.1,2.65,3.43125,3.21875,3.34375,3.35,3.4,2.79375,3.3125,3.8125,2.70625,2.96875
"552","632f7d0761bce49001d13953",1,39,3,9.7,1,9,0,2,0,11,4.0625,4.0625,4.5,2.5625,4.375,3.25,3.3875,3.1875,3.55416666666667,2.81875,3.17708333333333,3.08541666666667,3.4625,3.0375,3.6875,2.65,3.25,3.125,3.475,3,3.625,3.575,3.3,3.1
"553","632ff41f3631baf749984e3e",1,32,3,17,2,12,1,2,0,15,3.5,2.4375,3.875,3.125,4.4375,3.625,2.95625,3.0125,3.2375,3.184375,3.0875,3.19375,3.275,2.94375,3.13125,3.33125,3.05625,3.3,2.46875,3.39375,2.98125,3.125,3.0875,3.2875
"554","6330aa1c7f5f79e3707b7ea6",1,29.6,4,7,1,13,4,0,0,17,4.125,2.5625,3.4375,4.0625,4.1875,3,2.915625,2.771875,2.653125,3.2875,3.265625,2.74375,3.1375,2.75625,2.7375,3.11875,3.45,2.7125,2.525,2.4625,2.55625,3.46875,2.70625,2.4875
"555","6330deabf9912c7e44d35a69",1,33.3,3,15.5,1,14,4,2,3,23,3.6875,3.625,2.25,3.0625,4.1875,4.25,2.85,2.58333333333333,2.59166666666667,3.65416666666667,3.79166666666667,2.94583333333333,3.175,2.5375,2.7375,3.4125,3.675,3.075,2.29166666666667,2.75,2.81666666666667,4.06666666666667,4.18333333333333,2.65833333333333
"556","6330f30b973410dadd20eb64",2,40,3,16.1,8,12,3,4,4,23,4.1875,3.3125,2.5,2.625,3.4375,4.4375,3.29375,3.2,2.8375,3.20520833333333,3.02083333333333,3.9,3.3625,3.2625,2.9625,3.1,3.5,3.675,3.275,3.29375,2.69375,3.0375,2.33125,4.03125
"557","6331b9456956d880a1e4632f",1,39.8,4,13,1,6,0,2,0,8,3,3.75,4.5,3.4375,4.4375,4.3125,2.846875,2.76875,3.51875,3.028125,3.4125,3.38125,3.00625,2.83125,3.1875,2.94375,3.25,3.1125,2.94375,3.04375,3.9,3.4625,3.625,3.925
"558","633599d83df1823b08ae2e61",1,30.5,2,12,1,12,1,1,0,14,4.25,2.9375,3.75,3.5625,4.20833333333333,4,2.85625,2.68333333333333,2.97083333333333,3.02083333333333,3.10625,2.99270833333333,3.03125,2.89375,2.94375,3,3.09375,2.99375,3.0125,2.9875,3.0625,3.125,3.0125,3.0375
"559","6335d094ca5827c5d63b143f",1,40.8,5,23,1,13,2,1,0,16,4.0625,2.75,3.1875,3.3125,4.125,4.125,3.15,2.85,3.115625,3.11875,3.525,3.178125,3.1625,2.71875,3.00625,3.15625,3.34375,3.08125,3.49375,3.4,3.24375,3.26875,3.81875,3.3375
"560","6335e35d7a38530d68fd75ca",1,20.9,3,14.9,2,7,1,2,1,11,3.875,3.1875,4.1875,4.25,4.5625,3.875,2.971875,3.321875,2.94375,3.53125,3.15,3.090625,3.04375,3.04375,2.94375,3.31875,3.13125,3.05625,2.46875,3.5375,3.2625,3.65,3.0875,3.20625
"561","6335fd309608ba9c606477fc",2,58.8,4,42,1,13,3,3,0,19,4.625,4,4.3125,3.25,4.9375,4.25,3.421875,3.216875,3.196875,3.371875,3.85,3.346875,3.325,3.0125,2.98125,3.1875,3.99375,3.45,3.975,3.5125,3.375,3.78125,3.725,2.94375
"562","63370d52f83532277ab354a4",1,36,4,13.5,2,6,4,2,0,12,3.4375,2.375,4.875,4.25,4.375,4.375,2.434375,2.784375,3.94375,2.7625,3.234375,3.33125,2.4375,2.7375,3.775,3.00625,3.15625,3.20625,2.14375,3.075,3.75,2.39375,3.39375,3.7875
"563","6337b9604370dd57643b81a0",1,31.1,4,15.3,1,4,0,0,0,4,2.375,3.3125,3.625,2.375,3.8125,2.9375,2.984375,3.221875,3.23541666666667,3.2875,2.98208333333333,2.93541666666667,3.15,2.8125,3.6125,3.45,2.9125,3.3125,3.0875,3.60625,3.09375,3.73125,3.35,2.54375
"564","633b82ab54af035c569082fb",1,21.9,4,0,6,12,4,0,0,16,2.6875,3.25,3.625,2.9375,3.0625,3.875,2.778125,3.340625,3.3375,2.76875,2.509375,3.303125,3.01875,3.3875,3.18125,2.80625,2.75,3.1,2.0125,2.85,3.225,2.7625,2.14375,3.6375
"565","633dc3726ff6f987b3e268d6",1,38,3,20.6,1,7,1,2,0,10,3.9375,3.0625,3.375,4.0625,4.75,4.5,2.934375,3.05625,2.99375,3.184375,3.3,3.125,3.1125,2.98125,3.03125,3.075,2.98125,3.1875,2.65,2.79375,2.95625,3.38125,3.66875,2.8375
"566","633e64efca51d0be6c6f52a1",1,31,4,8,1,13,3,2,1,19,4.8125,2.5,2.5,3.3125,3.625,3.1875,3.165625,3.334375,3.365625,3.521875,3.321875,3.078125,3.28125,3.26875,3.20625,3.40625,3.33125,3.09375,2.89375,3.35625,3.73125,3.6625,3.275,2.91875
"567","634265d4ff46e9c74d9fe152",1,25.8,4,1.6,4,8,2,1,0,11,2.6875,3.75,2.125,1.6875,3.375,3.5,3.025,3.125,2.346875,3.540625,2.965625,2.940625,3.19375,2.9375,2.7125,3.19375,3.0125,2.9625,2.58125,3.44375,1.94375,4.2,2.8625,2.8625
"568","634392ff653d29e2770b3636",1,19.5,2,0,6,6,2,1,1,10,2.9375,3.4375,2.625,3.375,3.5,3.75,3.053125,3.153125,3.240625,2.91875,2.865625,3.04375,3.3625,3.075,3.125,3,2.6875,3.06875,2.4125,3.0375,3.3,2.925,3.1125,3.075
"569","6344590912e9b0ebb41d518c",1,56,4,37.4,1,8,2,3,1,14,3.5,3,3.1875,3.375,3.75,3.8125,2.66875,2.54375,2.825,2.765625,3.01875,3.034375,2.93125,2.68125,2.91875,2.7375,3.1,3.2125,2.53125,2.35625,2.65625,3.3875,2.825,2.66875
"570","634696400ff1ac25ed01ad11",2,42.8,3,18.3,1,11,2,1,1,15,3,3.8125,1.9375,2.4375,3.625,3.3125,3.20625,3.440625,2.96875,3.03125,3.465625,3.271875,3.04375,3.2625,2.9625,3.06875,3.34375,3.15,3.175,3.85,3,3.36875,3.7875,3.53125
"571","6346ec54d92718e50403c433",1,36.2,5,13.5,1,13,1,2,0,16,3.3125,3.1875,3.9375,3.25,3.9375,4.3125,3.015625,3.234375,3.2625,3.278125,3.025,3.38125,3.125,3.1125,3.41875,2.76875,3.3375,3.3375,2.70625,3.29375,3.4375,4.03125,2.4875,3.575
"572","63471914225d90278f470759",1,59,3,29.9,1,5,1,0,0,6,3.3125,3.1875,2.9375,3.5625,3.8125,3.625,2.778125,2.7125,2.7,2.90625,2.840625,2.775,2.89375,2.775,2.98125,2.78125,3.0625,3,2.4875,2.3875,2.3125,3.5,2.5125,2.36875
"573","634865f77fe29563ec6f621c",1,30.1,5,8,6,11,2,0,1,14,3.75,2.6875,2.8125,3.75,4.0625,3.3125,2.975,2.940625,2.65625,3.371875,3.678125,3.35625,3.0125,2.9,3.15625,3.21875,3.725,3.09375,2.9375,2.7,2.11875,3.41875,3.775,3.83125
"574","634e1076f43266192b130e13",2,37,4,14,1,8,0,2,0,10,1.8125,4.4375,2.5625,1.6875,3.125,4.125,3.2375,3.24166666666667,3.29166666666667,3.475,3.34583333333333,3.44583333333333,3.0375,3.3625,3.2375,3.6875,3.45,3.6,3.4125,2.975,3.1625,3.3,3.45,3.4125
"575","6361498e831b3d9b3319fd7a",2,36.6,4,20,1,13,4,2,2,21,3.8125,3.625,3.125,2.9375,3.8125,3.375,3.11875,3.3125,2.834375,2.7375,3.39375,3.10625,3.0375,3.21875,3.04375,2.3125,3.325,2.91875,2.76875,3.6625,2.53125,3.01875,3.3125,3.3125
"576","636149c88d2d393decf957f7",1,36.9,2,19.7,1,7,3,1,1,12,4.125,2.5,3.4375,3.625,4.25,3.5,3.021875,2.565625,3.071875,3.084375,2.9875,3.25625,3.375,2.56875,3.25625,2.73125,3.05625,3.1875,2.63125,2.30625,3,3.825,2.8875,3.375
"577","63614a372fef8174fe8363f1",1,20,3,1.6,1,14,4,4,1,23,3,2.9375,2.4375,2.8125,3.5625,3.5,2.79791666666667,2.775,3.35625,2.89583333333333,3.21041666666667,3.125,3.3,2.75,3.5,3.3,3.325,3.075,2.45,2.6375,3.5375,3.1125,3.3375,3.2125
"578","63614b8fe4d56b9d300a5f53",1,31.5,3,10.2,1,10,2,4,3,19,3.9375,2.3125,3,3.8125,4,3.5625,3.040625,2.7971875,3.33125,3.1625,3.3125,3.1,3.16875,2.58125,3.2,3.0375,3.4,2.95,2.95,2.97,3.4125,3.175,3.1375,3.24375
"579","63614edb8ec467e6999ff831",1,32,6,1.4,4,13,4,4,3,24,4.6875,3.1875,2.0625,3.0625,4.0625,2.625,3.35625,3.14375,2.71875,3.190625,3.640625,3.05,3.45,2.8375,3.175,3.5875,3.55625,3.0875,3.45625,3.3375,2.63125,2.98125,3.76875,3
"580","636150c1c5a922d6451c675c",2,39.2,3,22,1,10,2,2,0,14,4.4375,3.8125,3.8125,3.3125,4.125,4.375,3.425,3.21875,3.678125,3.228125,3.103125,3.459375,3.425,3.31875,3.36875,3.6125,3.0375,3.15,3.81875,2.69375,3.85625,3.0375,3.475,3.8375
"581","63615326bf65aea8fab33ef2",1,46.3,3,25.4,3,8,1,0,0,9,3.5,3.625,3.625,3.5,3.8125,3.875,3.303125,2.93125,2.94375,2.940625,3.375,2.896875,3.18125,3.225,3.16875,3.36875,2.96875,2.95,3.98125,2.64375,2.93125,2.59375,3.90625,2.78125
"582","63615a0d78c37e20f0739bd6",1,39,4,15,1,12,0,0,2,14,3.8125,2.875,2.625,3.125,3.9375,4.1875,3.15,3.1125,2.7125,3.15625,2.96875,3.078125,3.14375,3.00625,3.03125,3.11875,3.025,3.26875,3.16875,3.25625,2.48125,3.35,2.775,2.64375
"583","63615e6f289af113029ab58b",1,35.4,5,13.8,1,5,2,1,0,8,2.75,3,3.4375,3,4.0625,3.9375,3.06875,2.8875,3.378125,3.15625,3.409375,3.33125,3.16875,2.8875,3.33125,3.09375,3.30625,2.975,3.4125,2.98125,3.5,3.4625,3.425,3.75
"584","63616c4bc6ecb76a9f0a5f21",1,20.4,3,4.3,1,12,4,0,1,17,2.6875,3.25,2.5625,3.1875,3.5,3.25,3.053125,3.3375,2.565625,2.825,3.571875,3.146875,3.30625,2.93125,2.70625,3.33125,3.43125,3.18125,2.525,3.875,2.4125,2.3375,3.925,3.2375
"585","63616da01c4fd05b28584b14",2,21,3,7.5,1,10,0,2,0,12,3.5625,4,2.1875,2.8125,4.0625,3.875,3.16875,3.4875,2.575,2.875,3.325,3.228125,3.1,3.06875,2.9875,2.9,3.10625,3.24375,2.85625,3.9875,2.00625,2.85,3.3875,3.225
"586","6361a6a7be16d8144319fd3a",2,38,4,18.7,1,6,0,1,0,7,2.875,3.6875,3.5625,2.75,3.3125,3.6875,3.090625,3.2375,3.2125,3.175,3.009375,3.06875,3.05625,3.0625,3.38125,3.0875,3.2375,3.1,2.625,3.4375,2.73125,3.54375,2.33125,2.825
"587","636330b7f97a8198974a367f",2,31.5,6,4,1,11,3,3,0,17,4,3.25,3.5625,3.1875,4.25,3.8125,3.29375,3.240625,3.046875,3.365625,3.153125,3.075,3.26875,2.99375,2.86875,3.2875,3.1625,3.08125,3.55,3.7625,3.3,3.40625,2.975,3
"588","636578c6aa1228f8b15ee701",1,22.5,4,4.1,1,9,2,1,0,12,2.375,2.8125,3.25,3.25,3.0625,3.125,3.2875,3.146875,3.153125,3.515625,2.878125,3.0625,3.4125,3.0875,3.5,3.26875,3.04375,3.01875,3.65,3.43125,2.9,4.0875,2.65,3.23125
"589","63665e477cdd7caf4dee2b48",2,30.5,4,14.2,1,4,0,0,0,4,4.625,3.4375,4.0625,3.625,4.625,3.6875,2.859375,2.990625,3.221875,3.16875,3.228125,2.990625,3.03125,3.13125,3.0375,3.1,3.20625,2.94375,2.44375,2.6,3.33125,3.2875,2.95625,3.01875
"590","6373aee9c736637f71011482",2,18,2,3.9,8,11,0,1,0,12,2.75,4.1875,3.20833333333333,1.8125,4,3.6875,2.934375,3.128125,3.790625,3.128125,3.415625,3.20625,3.16875,3.0875,3.46875,3.4375,3.45,3.03125,2.45,3.10625,4.3125,2.65625,2.925,3.45
"591","63782709326973c77adc3db8",2,65.1,4,50.6,1,15,3,1,2,21,4.25,2.9375,2.60416666666667,3.5625,3.5,4.0625,3.36875,3.2125,3.296875,3.546875,3.1875,3.246875,3.08125,3.225,3.0125,3.1,3.33125,2.96875,4.26875,3.59375,3.7,4.30625,3.05,3.74375
"592","637aa193015973b5f2ee4dd7",2,59.5,4,40.1,1,14,3,2,4,23,3.875,2.5,3.875,3.3125,3.6875,3.8125,3.190625,3.365625,2.8875,3.503125,3.371875,3.053125,3.1125,3.21875,2.975,3.3375,3.28125,3.1125,3.15,3.7875,2.55,3.81875,3.3,2.78125
"593","637ae6da2c8a92b511c1e8c1",2,55.5,4,30.4,6,6,3,1,0,10,4.6875,3.5625,3.5625,3.625,3.625,4.5,3.359375,3.40625,3.175,2.99375,2.83125,3.659375,3.21875,2.98125,3.51875,3.14375,2.84375,3.74375,3.45625,3.8375,2.6125,2.8,2.34375,3.7375
"594","637e384ecec03b1103500c04",1,28.9,4,15.1,1,13,3,1,2,19,3.4375,2.3125,3.1875,4.625,3.5,3.625,3.071875,3.11041666666667,3.33958333333333,3.50520833333333,3.21041666666667,3.240625,3.1,3.05,3.06666666666667,3.16666666666667,3.25833333333333,3.05,2.8125,3.09375,3.44375,3.98125,2.79375,3.48125
"595","637ea165e071484955b325f7",1,57,4,30.2,1,3,0,0,1,4,3.5625,3.4375,4.1875,3.1875,3.3125,3.6875,2.953125,2.859375,3.39375,2.890625,2.9125,3.5875,3.2125,3.125,2.99375,2.9625,3.1875,3.0875,2.99375,2.6375,3.70625,2.89375,2.475,4.29375
"596","6380063ad4c58f5102c681c4",1,38.2,4,20.1,4,12,4,2,0,18,3.5625,3.1875,3.625,3.375,4.25,4.5,2.821875,2.665625,3.071875,3.259375,3.44375,3.13125,2.86875,2.775,3.3375,2.7625,3.46875,3.20625,3.525,2.9625,2.71875,3.99375,3.38125,3.15
"597","6384d848165f7e57de28607c",1,59.4,4,37.2,1,11,1,2,0,14,3.9375,3.3125,1.75,2.8125,3.625,3.5,3.321875,3.31875,2.59375,2.975,3.05625,3.021875,3.175,2.9625,3.01875,3.375,3.1125,2.99375,3.61875,3.775,2.2,2.575,3.28125,2.975
"598","63852fbf95d78ba25b99005e",2,55,4,34.3,1,13,4,2,0,19,4.25,3.3125,3.1875,3.0625,4.5,3.1875,3.128125,3.053125,2.6,3.340625,3.396875,2.996875,3.1375,2.95625,2.90625,3.0375,3.3125,3.075,2.675,3.3125,2.30625,3.69375,3.89375,2.85
"599","63856591249f1fb799eb5e0e",2,48.9,4,26.7,1,9,3,2,0,14,4.125,2.5625,4.0625,3.8125,3.8125,3.875,3.2375,2.93125,3.1875,3.290625,3.78125,3.1625,3.24375,3.18125,3.1375,3.41875,3.6625,2.95,3.6,2.5375,3.4875,3.4625,4.0875,3.375
"600","6387f4bcdf5c22093c240bf6",2,55.2,4,25,6,7,0,2,1,10,4.0625,3.625,4.625,3.3125,3.625,4.5625,2.91875,2.975,3.696875,3.271875,2.859375,3.43125,3.36875,3.04375,3.24375,3.175,3.025,3.4125,2.45625,3.15625,4.2875,3.7375,2.64375,3.5125
"601","6388fabfdce4b259e37e9495",2,65,3,50,6,10,1,4,0,15,3.8125,2.8125,3.0625,1.5,4.1875,3.75,3.06875,2.71354166666667,3.19270833333333,2.68020833333333,3.55833333333333,2.89895833333333,3.15833333333333,2.98333333333333,3,3.18333333333333,3.16666666666667,3.025,3.48125,2.2375,3.425,2.09375,4.2375,2.39375
"602","6388fe254da991e17e7535ed",2,56,3,5,1,11,1,3,1,16,4.8125,3,2.4375,3.125,4,3,3.428125,3.365625,2.753125,3.3375,3.2125,3.1125,3.09375,3.09375,3.125,2.7875,3.05,2.91875,4.09375,3.71875,2.25625,4.05625,3.5625,3.53125
"603","6389301d2575b8e4c1e7cc5c",2,63,4,20,2,8,2,1,0,11,4.0625,3.25,3.25,3.3125,3.6875,2.875,3.215625,2.996875,3.625,3.275,3.459375,3.553125,3.30625,3.1,3.29375,3.36875,3.225,3.16875,3.4375,2.84375,3.6125,3.15,3.61875,4.2125
"604","638d3556e70c7bf15705e35b",1,67,4,37,2,7,0,3,0,10,3.75,3.5,3.5,3.5,4.0625,3.0625,3.290625,2.878125,2.871875,3.203125,3.33125,3.01875,3.09375,2.6375,3.2125,3.68125,3.13125,2.99375,3.83125,3.33125,2.54375,2.7375,3.78125,2.95625
"605","638f9e7c0efdd9badb8b0353",2,54.7,5,30.6,1,11,1,2,0,14,3.8125,3.5,3.375,2.75,3.6875,4.3125,2.984375,3.078125,2.95625,2.9875,2.93125,3.0875,3.08125,3.09375,3.29375,2.9125,3.15,2.975,2.69375,2.975,2.475,2.925,2.6875,3.375
"606","6390a0e1aa5654301da0c865",2,55,2,39.8,1,5,0,0,2,7,3.75,3.5,4.0625,3.6875,4.0625,2.625,2.61875,2.47291666666667,3.05416666666667,2.70833333333333,3.14375,2.61875,2.9875,2.8625,3.15,3,3.19375,2.86875,2.575,1.9,3.18333333333333,2.3,3.1,1.925
"607","63926f15456eea88b2469f91",1,36.8,1,21.1,1,5,1,3,0,9,3.1875,2.75,3.1875,3.375,3.6875,3.375,3.075,3.015625,3.040625,2.959375,3.178125,3.05,3.34375,3.1375,2.84375,3.05,3.04375,2.91875,2.73125,2.69375,3.25,3.10625,3.04375,3
"608","63936bad01efa1e55f6e149d",2,57.6,4,33,1,13,0,0,0,13,3.3125,3.75,3,2.4375,3.4375,4.1875,3.153125,3.09375,3.328125,3.31875,3.26875,3.371875,3.26875,3.0375,3.2375,3.275,3.1125,3.25,3.04375,3.25625,3.30625,3.5,3.325,3.225
"609","6394e83b4be197877056c3bd",2,60.1,4,33.4,1,11,2,2,0,15,4.125,3.1875,3.625,3.4375,3.8125,3.875,3.409375,3.146875,3.259375,3.51875,3.415625,3.378125,3.16875,3.03125,3.175,3.40625,3.14375,3.2,4.1125,3.28125,3.09375,3.63125,3.94375,3.7
"610","639881e5774909b88ee9389a",1,51.7,3,34.4,1,6,1,0,0,7,4.0625,2.3125,3.0625,3.9375,4.625,3.9375,3.321875,2.971875,3.309375,3.240625,3.65625,3.471875,3.3375,2.91875,3.26875,2.675,3.3375,3.175,3.91875,2.9,3.475,3.95,4.1,3.7625
"611","6398af4f26e303972b2d4eab",2,59.9,2,33.5,1,11,2,3,3,19,4.1875,3.5625,3.1875,2.375,3.75,3,3.075,3.146875,2.828125,3.315625,3.315625,3.43125,3.13125,2.93125,3.14375,3.125,3.1,3.3625,2.99375,3.50625,2.6125,3.9125,3.35,3.66875
"612","6398f1427f8e049a84ab3522",2,50.1,4,33.8,1,12,2,2,4,20,3.9375,3.3125,3.0625,2.4375,2.5625,3.75,3.359375,3.33125,2.871875,3.4125,3.096875,3.203125,3.18125,3.0375,2.9875,3.1875,3.3625,3.26875,3.875,3.68125,2.89375,3.65625,2.76875,3.025
